"";"GeneID_final";"GeneSymbol_final";"Protein.name";"Fasta.headers";"Controle_neg_0h_1";"Controle_neg_0h_2";"Controle_neg_0h_3";"Controle_neg_24h_1";"Controle_neg_24h_2";"Lampada_2_48h_3";"Controle_neg_48h_1";"Controle_neg_48h_2";"Controle_neg_48h_3";"Lampada_1_0h_1";"Lampada_1_0h_2";"Lampada_1_0h_3";"Lampada_1_24h_1";"Lampada_1_24h_2";"Lampada_1_24h_3";"Lampada_1_48h_1";"Lampada_1_48h_2";"Lampada_1_48h_3";"Lampada_2_0h_1";"Lampada_2_0h_2";"Lampada_2_0h_3";"Lampada_2_24h_1";"Lampada_2_24h_2";"Lampada_2_24h_3";"Lampada_2_48h_1";"Lampada_2_48h_2";"Controle_neg_24h_3"
"62";"4139";"MARK1";"Isoform of Q96L34, MAP/microtubule affinity-regulating kinase 4 (Fragment)";"tr|K7EN95|K7EN95_HUMAN Isoform of Q96L34, MAP/microtubule affinity-regulating kinase 4 (Fragment) OS=Homo sapiens OX=9606 GN=MARK4 PE=1 SV=1";153640;0;170490;106110;0;100410;0;74607;54099;0;200290;108820;149790;0;88250;110820;55790;0;91873;62664;68317;0;0;0;0;370280;75787
"63";"51719";"CAB39";"Isoform of Q9Y376, Calcium-binding protein 39";"tr|A0A087X0K1|A0A087X0K1_HUMAN Isoform of Q9Y376, Calcium-binding protein 39 OS=Homo sapiens OX=9606 GN=CAB39 PE=1 SV=1";655070;431220;751360;261460;280060;237670;226690;170990;152240;138150;1245500;606440;623690;302170;493930;299830;287640;799950;854760;335200;783180;737110;466970;460540;52667;842540;374040
"64";"7082";"TJP1";"Isoform of Q07157, Tight junction protein ZO-1";"tr|A0A0G2JNH2|A0A0G2JNH2_HUMAN Isoform of Q07157, Tight junction protein ZO-1 OS=Homo sapiens OX=9606 GN=TJP1 PE=1 SV=1";222120;217350;353210;307920;318210;208180;257610;112870;261730;114660;487090;319690;162740;509150;335310;146140;68486;224030;217790;0;127630;128280;227060;184940;118190;343400;0
"65";"4670";"HNRNPM";"Isoform of P52272, Heterogeneous nuclear ribonucleoprotein M";"tr|A0A087X0X3|A0A087X0X3_HUMAN Isoform of P52272, Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens OX=9606 GN=HNRNPM PE=1 SV=1";16296000;14495000;19798000;12068000;20839000;6002100;9477600;18235000;13782000;19176000;36273000;27009000;10812000;2912400;14795000;6706200;9629900;4233000;14896000;7700900;8758300;4472100;2450900;3780900;3765800;17377000;2404700
"66";"64423";"INF2";"Isoform of Q27J81, Inverted formin-2 (Fragment)";"tr|A0A6Q8PFW4|A0A6Q8PFW4_HUMAN Isoform of Q27J81, Inverted formin-2 (Fragment) OS=Homo sapiens OX=9606 GN=INF2 PE=1 SV=1";143690;0;71694;113470;47834;84373;45596;0;57343;0;210350;42383;136820;0;72709;92528;43347;0;130300;120580;49748;97885;0;28708;0;99332;0
"67";"4698";"NDUFA5";"Isoform of Q16718, Complex I subunit B13";"tr|A0A7I2V2W4|A0A7I2V2W4_HUMAN Isoform of Q16718, Complex I subunit B13 OS=Homo sapiens OX=9606 GN=NDUFA5 PE=1 SV=1";426090;1110300;649530;181600;395550;147900;314070;440820;407400;370100;1791300;469010;432380;518880;610340;279880;292410;322900;595690;337420;358610;372640;254990;371240;929060;633770;202990
"68";"9403";"SELENOF";"Isoform of O60613, Selenoprotein F (Fragment)";"tr|A0A0J9YX89|A0A0J9YX89_HUMAN Isoform of O60613, Selenoprotein F (Fragment) OS=Homo sapiens OX=9606 GN=SELENOF PE=1 SV=1";171550;456040;145590;115200;0;0;0;159990;0;92273;282850;0;384900;139270;116900;0;0;138390;145990;257360;124680;0;120450;0;192680;147860;232960
"69";"10434";"LYPLA1";"Isoform of O75608, Acyl-protein thioesterase 1";"tr|A0A087X1K9|A0A087X1K9_HUMAN Isoform of O75608, Acyl-protein thioesterase 1 OS=Homo sapiens OX=9606 GN=LYPLA1 PE=1 SV=1";1324300;1121600;4859300;959640;1049600;1279600;344020;414300;1044800;49966;5219000;1542200;2763500;597930;3751100;763100;472930;1747000;2006700;1012000;1137000;981050;1142000;2156500;160460;2038200;1593400
"70";"5721";"PSME2";"Isoform of Q9UL46, Proteasome activator complex subunit 2";"tr|A0A087X1Z3|A0A087X1Z3_HUMAN Isoform of Q9UL46, Proteasome activator complex subunit 2 OS=Homo sapiens OX=9606 GN=PSME2 PE=1 SV=1";1093100;1391500;1753200;498610;133400;289420;147390;146570;248190;67832;2244000;842540;1559800;240950;1404700;88485;219750;350490;374010;259470;429940;339130;92742;520750;0;1354400;181340
"71";"375790";"AGRN";"Isoform of O00468, Agrin";"tr|A0A087X208|A0A087X208_HUMAN Isoform of O00468, Agrin OS=Homo sapiens OX=9606 GN=AGRN PE=1 SV=1";0;0;0;0;0;0;0;0;0;403830;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"72";"23325";"WASHC4";"Isoform of Q2M389, WASH complex subunit 4";"tr|A0A087X256|A0A087X256_HUMAN Isoform of Q2M389, WASH complex subunit 4 OS=Homo sapiens OX=9606 GN=WASHC4 PE=1 SV=1";231920;56806;198790;73708;0;39353;67395;110950;85906;42050;461820;152410;173180;0;128710;112170;0;70911;145450;64375;140350;101760;56525;128230;0;165440;43275
"73";"6428";"SRSF3";"Isoform of P84103, Serine/arginine-rich-splicing factor 3";"tr|A0A087X2D0|A0A087X2D0_HUMAN Isoform of P84103, Serine/arginine-rich-splicing factor 3 OS=Homo sapiens OX=9606 GN=SRSF3 PE=1 SV=1";3601400;1574200;5557400;2089100;8594900;940560;773010;4735800;3170900;3031100;7171000;5010400;4284100;874280;4489000;1021200;2325100;930220;5201500;132120;2129400;863290;595980;425120;2054900;7751900;380930
"74";"25831";"HECTD1";"Isoform of Q9ULT8, HECT-type E3 ubiquitin transferase";"tr|A0A087X2H1|A0A087X2H1_HUMAN Isoform of Q9ULT8, HECT-type E3 ubiquitin transferase OS=Homo sapiens OX=9606 GN=HECTD1 PE=1 SV=1";359030;0;226060;211810;0;126730;0;0;0;151780;751960;383720;175880;0;164580;176210;206690;258650;145900;196480;221690;728590;195890;574550;0;318450;246630
"75";"5706";"PSMC6";"Isoform of P62333, 26S proteasome regulatory subunit 10B";"tr|A0A087X2I1|A0A087X2I1_HUMAN Isoform of P62333, 26S proteasome regulatory subunit 10B OS=Homo sapiens OX=9606 GN=PSMC6 PE=1 SV=1";4889400;4999300;6932200;3551000;5611300;2792500;2909700;4015000;7264600;2893200;14510000;5744000;4935800;2398500;3046200;3421400;2341300;3864500;6237700;3471400;2731200;5739500;3538100;5078800;649950;9921900;3574800
"76";"23348";"DOCK9";"Isoform of Q9BZ29, Dedicator of cytokinesis protein 9";"tr|A0A088AWN3|A0A088AWN3_HUMAN Isoform of Q9BZ29, Dedicator of cytokinesis protein 9 OS=Homo sapiens OX=9606 GN=DOCK9 PE=1 SV=2";97444;0;241670;0;140160;0;0;87899;0;0;184850;154670;147560;0;200340;0;0;137400;139320;0;84387;0;0;235760;0;442650;135600
"77";"158";"ADSL";"Isoform of P30566, Adenylosuccinase (Fragment)";"tr|A0A1B0GWF8|A0A1B0GWF8_HUMAN Isoform of P30566, Adenylosuccinase (Fragment) OS=Homo sapiens OX=9606 GN=ADSL PE=1 SV=1";311220;267900;1455400;0;0;515080;0;181980;99152;0;765840;2338100;118030;0;455150;127340;277930;192300;131870;1445400;454470;658230;186070;399250;0;370290;404630
"78";"22848";"AAK1";"Isoform of Q2M2I8, AP2-associated protein kinase 1";"tr|E9PG46|E9PG46_HUMAN Isoform of Q2M2I8, AP2-associated protein kinase 1 OS=Homo sapiens OX=9606 GN=AAK1 PE=1 SV=1";0;0;0;53204;84804;0;0;0;55671;127070;0;48316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"79";"440567";"UQCRHL";"Cytochrome b-c1 complex subunit 6-like, mitochondrial";"sp|A0A096LP55|QCR6L_HUMAN Cytochrome b-c1 complex subunit 6-like, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRHL PE=3 SV=1";0;0;208130;199160;0;34252;0;3114100;0;0;0;0;0;0;0;2120100;0;165530;0;69828;84704;916240;0;267760;0;0;0
"80";"10587";"TXNRD2";"Isoform of Q9NNW7, Thioredoxin reductase 2, mitochondrial";"tr|A0A096LPD9|A0A096LPD9_HUMAN Isoform of Q9NNW7, Thioredoxin reductase 2, mitochondrial OS=Homo sapiens OX=9606 GN=TXNRD2 PE=1 SV=1";196720;115680;307960;0;237710;132790;97292;120560;171820;137950;501920;179220;200850;104900;303310;145460;73556;197750;178570;122110;139950;139080;0;248780;0;379180;0
"81";"5947";"RBP1";"Isoform of P09455, Retinol-binding protein 1";"tr|A0A0A0MTB9|A0A0A0MTB9_HUMAN Isoform of P09455, Retinol-binding protein 1 OS=Homo sapiens OX=9606 GN=RBP1 PE=1 SV=1";258050;558380;286420;0;0;210570;178780;0;225760;114230;416140;272800;278510;147960;200310;0;0;492270;0;173530;169350;447000;259890;763150;0;531680;0
"83";"11202";"KLK8";"Isoform of O60259, Kallikrein-8";"tr|A0A0A0MQY9|A0A0A0MQY9_HUMAN Isoform of O60259, Kallikrein-8 OS=Homo sapiens OX=9606 GN=KLK8 PE=1 SV=1";1110300;449860;1329100;609560;1148100;412750;329740;584840;580550;729700;2089700;389490;1082000;237920;1359100;428000;588120;538180;1023800;570570;391740;577310;297690;481520;314690;1578400;315220
"84";"11079";"RER1";"Isoform of O15258, Protein RER1 (Fragment)";"tr|Q5T092|Q5T092_HUMAN Isoform of O15258, Protein RER1 (Fragment) OS=Homo sapiens OX=9606 GN=RER1 PE=1 SV=1";1987500;178600;1466700;486670;301540;366710;275760;432170;292850;0;2451900;541620;642480;174500;371620;771790;236560;341990;774300;895120;745790;385790;723560;1505900;56953;1776700;325380
"85";"11100";"HNRNPUL1";"Isoform of Q9BUJ2, Heterogeneous nuclear ribonucleoprotein U-like protein 1 (Fragment)";"tr|M0R3F1|M0R3F1_HUMAN Isoform of Q9BUJ2, Heterogeneous nuclear ribonucleoprotein U-like protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=HNRNPUL1 PE=1 SV=1";0;0;269730;0;165940;130990;0;194750;0;0;286610;176160;0;0;0;164550;0;0;0;0;0;0;0;0;0;0;0
"86";"23265";"EXOC7";"Isoform of Q9UPT5, Exocyst complex component 7 (Fragment)";"tr|A0A0A0MRE1|A0A0A0MRE1_HUMAN Isoform of Q9UPT5, Exocyst complex component 7 (Fragment) OS=Homo sapiens OX=9606 GN=EXOC7 PE=1 SV=1";527590;249380;676090;0;478470;0;0;0;359140;0;1009400;390290;534580;214870;494390;443080;398140;363160;0;337030;375830;0;0;0;0;1337500;0
"87";"351";"APP";"Isoform of P05067, Amyloid-beta A4 protein";"tr|A0A0A0MRG2|A0A0A0MRG2_HUMAN Isoform of P05067, Amyloid-beta A4 protein OS=Homo sapiens OX=9606 GN=APP PE=1 SV=1";1299300;79243;616470;1211000;657040;0;275850;515910;1882800;640350;1876900;0;1266200;0;331510;961130;505910;0;1843900;337320;422210;1211200;0;0;0;1697800;0
"88";"58533";"SNX6";"Isoform of Q9UNH7, Sorting nexin";"tr|A0A0A0MRI2|A0A0A0MRI2_HUMAN Isoform of Q9UNH7, Sorting nexin OS=Homo sapiens OX=9606 GN=SNX6 PE=1 SV=1";266510;304890;301920;241230;362710;92161;187890;290300;404660;148240;405130;239020;244100;0;218670;274200;165240;226710;347840;163880;177730;278460;115340;118350;97002;391880;183940
"89";"5110";"PCMT1";"Isoform of P22061, Protein-L-isoaspartate O-methyltransferase";"tr|A0A3F2YNX8|A0A3F2YNX8_HUMAN Isoform of P22061, Protein-L-isoaspartate O-methyltransferase OS=Homo sapiens OX=9606 GN=PCMT1 PE=1 SV=1";487780;301130;348350;220470;263920;167380;166810;157050;243980;121710;904410;608880;361820;138440;216630;310170;127500;625920;235560;243970;276100;325330;176940;358980;54736;360360;320120
"90";"4646";"MYO6";"Isoform of Q9UM54, Unconventional myosin-6";"tr|A0A0A0MRM8|A0A0A0MRM8_HUMAN Isoform of Q9UM54, Unconventional myosin-6 OS=Homo sapiens OX=9606 GN=MYO6 PE=1 SV=1";11344000;2339000;10678000;7053700;6061700;4238300;3742100;4759400;6073400;5134700;11539000;10403000;9635600;1520500;4364400;7219100;3947900;3467700;10935000;6525700;5159300;10274000;5432300;7008500;325080;17120000;5325600
"91";"6631";"SNRPC";"Isoform of P09234, U1 small nuclear ribonucleoprotein C";"tr|A0A0A0MRR7|A0A0A0MRR7_HUMAN Isoform of P09234, U1 small nuclear ribonucleoprotein C OS=Homo sapiens OX=9606 GN=SNRPC PE=1 SV=1";202350;345410;256370;99923;236500;177170;118220;234150;0;233430;221500;0;120790;0;230700;139860;0;0;0;165730;196950;0;0;0;169740;0;0
"92";"10006";"ABI1";"Isoform of Q8IZP0, Abl interactor 1";"tr|B6VEX4|B6VEX4_HUMAN Isoform of Q8IZP0, Abl interactor 1 OS=Homo sapiens OX=9606 GN=ABI1 PE=1 SV=1";650950;419430;1230700;646470;2198000;257380;650700;729160;687600;1228100;1945900;880340;1001500;0;651010;0;826830;0;1484900;288270;99943;287140;0;240450;215300;1011500;105450
"93";"3033";"HADH";"Isoform of Q16836, Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial (Fragment)";"tr|A0A1W2PQC2|A0A1W2PQC2_HUMAN Isoform of Q16836, Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=HADH PE=1 SV=1";674870;284650;314830;309560;536500;78635;127450;180480;196790;248400;952690;309270;331100;238300;292060;141500;148770;201020;390160;0;184160;331850;225810;224010;0;582880;98465
"94";"10640";"EXOC5";"Isoform of O00471, Exocyst complex component 5";"tr|A0A0A0MSI8|A0A0A0MSI8_HUMAN Isoform of O00471, Exocyst complex component 5 OS=Homo sapiens OX=9606 GN=EXOC5 PE=1 SV=1";295580;96785;171110;119790;142740;70511;0;137300;90381;0;367850;138010;149950;0;93420;116410;66103;69940;104070;116610;93099;0;75473;0;0;293470;66769
"95";"4615";"MYD88";"Isoform of Q99836, Myeloid differentiation primary response protein MyD88";"tr|A0A0A0MSI9|A0A0A0MSI9_HUMAN Isoform of Q99836, Myeloid differentiation primary response protein MyD88 OS=Homo sapiens OX=9606 GN=MYD88 PE=1 SV=1";160610;0;244330;0;0;97446;67667;107400;161930;0;0;136460;216950;0;117780;103350;64567;61112;302990;38531;0;0;0;0;0;0;0
"96";"11325";"DDX42";"Isoform of Q86XP3, RNA helicase";"tr|A0A0A0MSJ0|A0A0A0MSJ0_HUMAN Isoform of Q86XP3, RNA helicase OS=Homo sapiens OX=9606 GN=DDX42 PE=1 SV=1";51499;28700;0;0;0;0;0;0;33950;0;98783;25267;63500;0;0;0;0;0;18021;0;22731;0;0;0;0;0;0
"97";"26092";"TOR1AIP1";"Isoform of Q5JTV8, Torsin-1A-interacting protein 1";"tr|A0A0A0MSK5|A0A0A0MSK5_HUMAN Isoform of Q5JTV8, Torsin-1A-interacting protein 1 OS=Homo sapiens OX=9606 GN=TOR1AIP1 PE=1 SV=1";2297800;1220300;1748000;987470;756800;605070;637760;1087100;719080;405660;3019700;2072400;1202600;0;752510;1069200;455700;599920;870680;1099400;627330;1199500;754640;804790;368470;1601000;556500
"98";"8644";"AKR1C3";"Isoform of P42330, Aldo-keto reductase family 1 member C3";"tr|S4R3Z2|S4R3Z2_HUMAN Isoform of P42330, Aldo-keto reductase family 1 member C3 OS=Homo sapiens OX=9606 GN=AKR1C3 PE=1 SV=1";39549;54615;52433;19058;40758;23159;0;18085;31374;0;595840;41643;20178;0;50735;21898;0;24160;32174;33094;32265;0;0;153610;0;57338;19387
"99";"23760";"PITPNB";"Isoform of P48739, Phosphatidylinositol transfer protein beta isoform";"tr|A0A0A0MSW4|A0A0A0MSW4_HUMAN Isoform of P48739, Phosphatidylinositol transfer protein beta isoform OS=Homo sapiens OX=9606 GN=PITPNB PE=1 SV=1";601210;0;1450700;512860;667680;918170;313080;0;914990;0;1316600;917770;1708700;0;860140;364810;459140;0;1384000;0;445690;0;0;0;0;0;0
"100";"11117";"EMILIN1";"Isoform of Q9Y6C2, EMILIN-1 (Fragment)";"tr|A0A0A0MT20|A0A0A0MT20_HUMAN Isoform of Q9Y6C2, EMILIN-1 (Fragment) OS=Homo sapiens OX=9606 GN=EMILIN1 PE=1 SV=1";0;0;0;0;0;0;0;0;312850;257220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"101";"57674";"RNF213";"Isoform of Q63HN8, E3 ubiquitin-protein ligase RNF213";"tr|A0A0A0MTR7|A0A0A0MTR7_HUMAN Isoform of Q63HN8, E3 ubiquitin-protein ligase RNF213 OS=Homo sapiens OX=9606 GN=RNF213 PE=1 SV=1";927830;447800;557760;896310;0;0;284370;677410;400080;440380;719520;0;485540;0;473890;585150;415470;340840;675030;354750;430400;333870;1027500;781730;494280;1919800;586430
"102";"57552";"NCEH1";"Isoform of Q6PIU2, Neutral cholesterol ester hydrolase 1";"tr|A0A0A0MTJ9|A0A0A0MTJ9_HUMAN Isoform of Q6PIU2, Neutral cholesterol ester hydrolase 1 OS=Homo sapiens OX=9606 GN=NCEH1 PE=1 SV=1";299010;44809;471550;710820;305180;74085;107740;166250;243360;170730;274690;208770;189490;0;119740;200740;0;111470;240570;123050;115590;191760;138770;188520;0;349100;95660
"103";"8453";"CUL2";"Isoform of Q13617, Cullin-2";"tr|Q5T2B5|Q5T2B5_HUMAN Isoform of Q13617, Cullin-2 OS=Homo sapiens OX=9606 GN=CUL2 PE=1 SV=1";383170;107670;270390;50650;0;63446;107250;53429;0;12280;481010;237520;163790;0;180370;131640;0;167230;205460;55503;222810;245970;41773;660740;0;166500;133140
"104";"7273";"TTN";"Isoform of Q8WZ42, Titin";"tr|A0A0A0MTS7|A0A0A0MTS7_HUMAN Isoform of Q8WZ42, Titin OS=Homo sapiens OX=9606 GN=TTN PE=1 SV=1";6246400;2732400;6951600;4664300;3765600;3894600;2090000;3015600;3575400;5472800;5749200;1228500;3373200;1538100;2243800;3405000;2105500;3978800;7658200;4548500;2767100;3496400;3589800;3516100;906820;2848100;4693600
"105";"3909";"LAMA3";"Isoform of Q16787, HCG1811249, isoform CRA_e";"tr|A0A0A6YYF2|A0A0A6YYF2_HUMAN Isoform of Q16787, HCG1811249, isoform CRA_e OS=Homo sapiens OX=9606 GN=LAMA3 PE=1 SV=1";6964100;4268100;3869800;6942700;3584500;1182800;4365200;1540400;10171000;10063000;6286700;3182500;4721600;911150;2774600;5917700;1008600;1574000;4898900;2886000;902700;4475700;4313800;1647800;556700;11764000;1046400
"106";"100526842";"RPL17-C18orf32";"RPL17-C18orf32 readthrough, 60S ribosomal protein L17";"tr|A0A0A6YYL6|A0A0A6YYL6_HUMAN RPL17-C18orf32 readthrough, 60S ribosomal protein L17 OS=Homo sapiens OX=9606 GN=RPL17-C18orf32 PE=3 SV=1";9264000;1901300;8644400;10026000;13731000;4023900;3085700;7600000;14303000;3576900;16650000;10242000;12084000;1568300;6406300;7513900;5232100;2349900;21701000;3487200;3116200;6362000;5302700;0;1410100;15224000;2279700
"107";"80155";"NAA15";"Isoform of Q9BXJ9, N-alpha-acetyltransferase 15, NatA auxiliary subunit";"tr|A0A0B4J1W3|A0A0B4J1W3_HUMAN Isoform of Q9BXJ9, N-alpha-acetyltransferase 15, NatA auxiliary subunit OS=Homo sapiens OX=9606 GN=NAA15 PE=1 SV=1";575740;0;615630;228190;500190;252700;108730;0;340130;0;1127200;631720;680050;0;567070;260160;136320;230450;463720;195410;234880;300030;242290;835250;0;1383200;408570
"108";"6432";"SRSF7";"Isoform of Q16629, Serine/arginine-rich-splicing factor 7";"tr|A0A0B4J1Z1|A0A0B4J1Z1_HUMAN Isoform of Q16629, Serine/arginine-rich-splicing factor 7 OS=Homo sapiens OX=9606 GN=SRSF7 PE=1 SV=1";2780800;4833200;5462700;1864700;6875600;1135900;1740100;3626900;4656100;3270800;8920600;5424700;3085400;815220;4445000;1570200;1662600;502610;3870000;1385300;2020100;1131500;563130;647100;6135100;4410800;522810
"109";"81608";"FIP1L1";"readthrough, FIP1-like 1 protein";"tr|A0A0B4J203|A0A0B4J203_HUMAN readthrough, FIP1-like 1 protein OS=Homo sapiens OX=9606 PE=3 SV=1";0;70060;0;59879;0;0;56627;0;0;0;119120;0;60216;0;67897;0;0;0;0;0;0;0;0;0;65211;0;0
"110";"100423062";"IGLL5";"Immunoglobulin lambda constant 3";"sp|P0DOY3|IGLC3_HUMAN Immunoglobulin lambda constant 3 OS=Homo sapiens OX=9606 GN=IGLC3 PE=1 SV=1";0;0;0;0;0;0;0;0;0;211050;0;85772;0;0;0;0;760210;0;0;0;0;0;0;0;1281200;0;0
"111";"1603";"DAD1";"Isoform of P61803, Defender against cell death 1";"tr|F5H895|F5H895_HUMAN Isoform of P61803, Defender against cell death 1 OS=Homo sapiens OX=9606 GN=DAD1 PE=1 SV=1";538310;207880;1049100;625740;387670;619550;212870;609370;311910;116550;1084200;1121500;773520;312240;574910;808240;393370;446640;1019400;631070;441970;594090;616800;1552100;137060;1239300;421240
"112";"4069";"LYZ";"Isoform of P61626, 1,4-beta-N-acetylmuramidase C";"tr|F8VV32|F8VV32_HUMAN Isoform of P61626, 1,4-beta-N-acetylmuramidase C OS=Homo sapiens OX=9606 GN=LYZ PE=1 SV=1";0;0;0;0;0;0;0;0;0;0;391610;0;0;0;0;0;313710;0;0;0;0;0;0;0;793140;0;0
"113";"10449";"ACAA2";"Isoform of P42765, 3-ketoacyl-CoA thiolase, mitochondrial";"tr|A0A0B4J2A4|A0A0B4J2A4_HUMAN Isoform of P42765, 3-ketoacyl-CoA thiolase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAA2 PE=1 SV=1";283850;154950;454820;128580;272780;108360;232420;213420;173850;115590;358230;214080;296780;163930;218360;158860;151880;0;365130;160490;139720;235880;190750;180880;0;289780;0
"114";"7178";"TPT1";"Isoform of P13693, Translationally-controlled tumor protein";"tr|Q5W0H4|Q5W0H4_HUMAN Isoform of P13693, Translationally-controlled tumor protein OS=Homo sapiens OX=9606 GN=TPT1 PE=1 SV=1";19484000;12042000;13851000;9328300;25987000;8782400;6286700;6513400;8904200;5051400;31960000;32460000;16170000;14539000;24211000;7548100;8055900;35226000;20639000;6392200;8940400;32034000;8737600;27232000;7309300;31822000;14484000
"115";"9777";"TM9SF4";"Isoform of Q92544, Transmembrane 9 superfamily member";"tr|A0A0C4DFM1|A0A0C4DFM1_HUMAN Isoform of Q92544, Transmembrane 9 superfamily member OS=Homo sapiens OX=9606 GN=TM9SF4 PE=1 SV=1";500150;125350;645220;452970;440800;202640;369610;297680;387730;185660;486370;352500;320890;306100;231550;393860;209270;235580;433710;322960;241300;430940;211880;307170;96800;360060;284100
"116";"11343";"MGLL";"Isoform of Q99685, Monoglyceride lipase";"tr|A0A3B3ITT3|A0A3B3ITT3_HUMAN Isoform of Q99685, Monoglyceride lipase OS=Homo sapiens OX=9606 GN=MGLL PE=1 SV=1";260470;263980;781980;0;582400;239230;209230;260230;417040;0;1057700;367780;615280;543990;492410;261070;342030;1208000;790310;499090;324690;339040;629570;487900;0;563580;714730
"117";"6418";"SET";"Isoform of Q01105, Protein SET";"tr|A0A0C4DFV9|A0A0C4DFV9_HUMAN Isoform of Q01105, Protein SET OS=Homo sapiens OX=9606 GN=SET PE=1 SV=1";4762100;15606000;8430100;3429700;6973500;2621100;4454400;7984600;5673200;2542900;9834400;9550100;5815000;8116200;6849300;4109300;2957100;4186500;4713400;3566800;4263600;5781500;3678500;7923100;12457000;11691000;5578600
"118";"410";"ARSA";"Isoform of P15289, Arylsulfatase A";"tr|A0A0C4DFZ2|A0A0C4DFZ2_HUMAN Isoform of P15289, Arylsulfatase A OS=Homo sapiens OX=9606 GN=ARSA PE=1 SV=1";118280;136680;172100;0;0;47915;64559;117760;135040;144510;193150;77013;0;76060;229220;97219;0;174180;0;95687;106750;129380;0;170970;0;184880;109640
"119";"3921";"RPSA";"Isoform of P08865, 40S ribosomal protein SA (Fragment)";"tr|C9J9K3|C9J9K3_HUMAN Isoform of P08865, 40S ribosomal protein SA (Fragment) OS=Homo sapiens OX=9606 GN=RPSA PE=1 SV=8";59981000;49255000;65185000;39227000;44811000;20503000;24190000;33015000;31551000;17654000;91341000;60007000;54240000;19003000;43873000;25676000;26594000;24104000;46335000;29077000;25111000;43417000;21015000;35295000;7576100;91504000;22047000
"120";"23196";"FAM120A";"Isoform of Q9NZB2, Constitutive coactivator of PPAR-gamma-like protein 1 (Fragment)";"tr|A0A0C4DG79|A0A0C4DG79_HUMAN Isoform of Q9NZB2, Constitutive coactivator of PPAR-gamma-like protein 1 (Fragment) OS=Homo sapiens OX=9606 GN=FAM120A PE=1 SV=1";461190;101150;944600;370640;398740;195170;0;283030;321240;64202;1061700;360470;530970;0;338310;317990;0;224380;455740;628940;367230;0;0;988270;0;527370;0
"121";"9879";"DDX46";"Isoform of Q7L014, RNA helicase";"tr|A0A0C4DG89|A0A0C4DG89_HUMAN Isoform of Q7L014, RNA helicase OS=Homo sapiens OX=9606 GN=DDX46 PE=1 SV=1";141340;129020;508900;184820;300360;82068;90602;94223;239280;94809;714060;398700;147550;0;497330;108130;133550;354690;281840;150920;231830;154330;155370;132880;0;292350;160570
"122";"57187";"THOC2";"Isoform of Q8NI27, THO complex subunit 2";"tr|A0A0C4DG98|A0A0C4DG98_HUMAN Isoform of Q8NI27, THO complex subunit 2 OS=Homo sapiens OX=9606 GN=THOC2 PE=1 SV=1";48771;0;0;0;0;0;0;116700;0;0;352620;126770;142100;0;108340;0;0;0;0;172300;85352;0;0;0;0;253810;0
"123";"10455";"ECI2";"Isoform of O75521, Enoyl-CoA delta isomerase 2, mitochondrial";"tr|A0A0C4DGA2|A0A0C4DGA2_HUMAN Isoform of O75521, Enoyl-CoA delta isomerase 2, mitochondrial OS=Homo sapiens OX=9606 GN=ECI2 PE=1 SV=1";533200;417420;360460;80753;196110;54409;0;67023;115020;113330;774890;219500;132030;0;97561;63684;0;0;0;119810;113390;0;0;0;0;154490;100460
